year,state_po,district,off_dem,off_rep,off_sum,off_total,our_dem,our_rep,our_total,n_counties,rel_dem,rel_rep,rel_tot,s_dem,s_rep,s_tot
2008,GA,11,95220,204082,299302,299302,95220,204082,299302,9,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,GA,12,164562,84773,249335,249335,164562,84773,249335,22,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,GA,13,205919,92320,298239,298239,205919,92320,298239,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,GU,00,28247,0,28247,29131,NA,NA,NA,NA,NA,NA,NA,MISSING,MISSING,MISSING
2008,IA,01,186991,102439,289430,289629,186991,102439,289430,12,0,0,-6.870858926419661e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,IA,02,175218,118778,306097,306358,175218,118778,306097,15,0,0,-8.519444571383806e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,IA,03,176904,132136,313639,314160,176904,132136,313639,12,0,0,-0.0016583906289788643,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,IA,04,120746,185458,306204,306401,120746,185458,306204,28,0,0,-6.429482932496956e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,IA,05,99601,159430,266437,266617,99601,159430,266437,32,0,0,-6.75125742169479e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,ID,01,175898,171687,347585,347585,175898,171687,347585,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,ID,02,83878,205777,290267,290267,83878,205777,289655,26,0,0,-0.002108403642163939,ok (<0.05%),ok (<0.05%),small (<0.5%)
2008,IL,01,233036,38361,271397,271397,233036,38361,271397,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,02,251052,29721,280776,280776,251052,29721,280776,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,03,172581,50336,235524,235524,172581,50336,235524,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,04,112529,16024,139606,139606,112529,16024,139606,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,05,170728,50881,230892,230892,170728,50881,230892,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,06,109007,147906,256913,256913,109007,147906,256913,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,07,235343,41474,276817,276817,235343,41474,276817,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,08,179444,116081,295525,295525,179444,116081,295525,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,09,181948,53593,243694,243694,181948,53593,243694,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,10,138176,153082,291258,291258,138176,153082,291258,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,11,185652,109608,317895,317895,185652,109608,317895,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,12,212891,74382,298181,298181,212891,74382,298181,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,13,147430,180888,337771,337771,147430,180888,337771,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,14,185404,135653,321057,321057,185404,135653,321057,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,15,104393,187121,291514,291514,104393,187121,291514,22,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,16,112648,190039,312220,312220,112648,190039,312220,9,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,17,220961,0,221478,221478,220961,0,221478,23,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,18,117642,182589,310088,310088,117642,182589,310088,20,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IL,19,105338,203434,315589,315589,105338,203434,315589,30,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,01,199954,76647,282022,282022,199954,76647,282022,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,02,187416,84455,279346,279346,187416,84455,279346,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,03,112309,155693,282879,282879,112309,155693,282879,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,04,129038,192526,321564,321564,129038,192526,321564,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,05,123357,234705,358062,358062,123357,234705,358062,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,06,94265,180608,282412,282412,94265,180608,282412,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,07,172650,92645,265299,265299,172650,92645,265299,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,08,188693,102769,291462,291462,188693,102769,291462,18,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,IN,09,181281,120529,313804,313804,181281,120529,313804,20,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KS,01,34771,214549,262027,262027,34771,214278,261756,69,0,-0.0012631147197143776,-0.0010342445625832453,ok (<0.05%),small (<0.5%),small (<0.5%)
2008,KS,02,142013,155532,307308,307308,142013,155532,307308,26,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KS,03,202541,142307,358858,358858,202541,142307,358858,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KS,04,90706,177617,280109,280109,90706,177617,280109,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,01,98674,178107,276786,276786,98674,178107,276781,34,0,0,-1.8064497481809052e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,02,143379,158936,302315,302315,143379,158936,302315,21,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,03,203843,139527,343370,343370,203843,139527,343370,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,04,111549,190210,301759,301759,111549,190210,301759,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,05,0,177024,210468,210468,0,177024,210468,29,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,KY,06,203764,111378,315142,315142,203764,111378,315142,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,LA,01,98839,189168,288007,288007,98839,189168,288007,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,LA,02,31318,33132,66882,66882,31318,33132,66882,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,LA,04,44151,44501,92572,92572,44151,44501,92572,13,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,LA,06,125886,150332,312416,312416,125886,150332,312416,9,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,LA,07,98280,177173,286299,286299,98280,177173,286299,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,01,215696,80067,295763,296099,215696,80067,296099,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,02,234369,0,234369,238000,234369,0,238000,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,03,227619,0,227619,231107,227619,0,231107,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,04,203032,75571,298451,298788,203032,75571,298788,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,05,225947,0,225947,228907,225947,0,228907,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,06,226216,94845,321061,321312,226216,94845,321312,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,07,212304,67978,280282,280682,212304,67978,280682,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,08,185530,0,185530,188252,185530,0,188252,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,09,242166,0,242166,245294,242166,0,245294,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MA,10,272899,0,272899,276673,272899,0,276673,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,01,177065,174213,360151,360480,177065,174213,360480,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,02,198578,68561,275925,276333,198578,68561,276333,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,03,203711,87971,291682,292448,203711,87971,292448,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,04,258704,38787,300978,301431,258704,38739,301431,2,0,-0.001237528037744605,0,ok (<0.05%),small (<0.5%),ok (<0.05%)
2008,MD,05,253854,82631,344314,344691,253854,82631,344691,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,06,128207,190926,330193,330535,128207,190926,330535,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,07,227387,53160,285761,286020,227379,53147,286020,3,-3.518231033436388e-5,-2.4454477050413843e-4,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MD,08,229956,66351,305697,306014,229740,66351,306014,2,-9.393101288942233e-4,0,0,small (<0.5%),ok (<0.05%),ok (<0.05%)
2008,ME,01,205629,168930,374559,374559,205629,168930,374559,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,ME,02,226274,109268,335542,335542,226274,109268,335542,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,01,213216,107348,327836,327836,213216,107340,327836,31,0,-7.452397808995044e-5,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,02,125002,214100,343309,343309,125002,214100,343309,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,03,117961,203799,333518,333518,117961,203799,333518,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,04,117665,204259,329764,329764,117665,204259,329764,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,05,221841,85017,315295,315295,221841,85017,315295,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,06,123257,188157,319646,319646,123257,188157,319646,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,07,157302,149781,322286,322286,157213,149781,322286,7,-5.65790644747047e-4,0,0,small (<0.5%),ok (<0.05%),ok (<0.05%)
2008,MI,08,145491,204408,361607,361607,145491,204408,361607,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,09,183311,150035,351963,351963,183311,150035,351963,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,10,108354,230471,347603,347603,108354,230471,347603,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,11,156625,177461,345182,345182,156625,177461,345182,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,12,225094,74565,312344,312344,225094,74565,312344,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,13,167481,43098,225922,225922,167481,43098,225922,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,14,227841,0,246588,246588,227841,0,246588,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MI,15,231784,81802,327827,327827,231784,81802,327827,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,01,207753,109453,332110,332400,207753,109453,332400,23,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,02,164093,220924,385059,385656,164093,220924,385656,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,03,150787,178932,368698,369104,150787,178932,369104,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,04,216267,98936,315204,316018,216267,98936,316018,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,05,228776,71020,322114,322747,228776,71020,322747,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,06,175786,187837,404266,404725,175786,187817,404725,7,0,-1.0647529506966147e-4,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,07,227187,87062,314249,314680,227187,87062,314680,35,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MN,08,241831,114871,356702,357284,241831,114871,357284,18,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,01,242570,0,279270,279270,242570,0,279277,2,0,0,2.5065348945464962e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,02,132068,232276,372979,372979,132068,232276,372972,3,0,0,-1.876781266505621e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,03,202470,92759,305071,305071,202470,92759,305071,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,04,200009,103446,303455,303455,183786,91374,275160,23,-0.08111134998925049,-0.11669856736848211,-0.09324282018750721,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2008,MO,05,197249,109166,306415,306415,197249,109166,306415,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,06,121894,196526,330699,330699,121894,196526,330699,26,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,07,91010,219016,323212,323212,91010,219016,323212,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,08,72790,198798,278288,278288,72790,198798,278288,28,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MO,09,152956,161031,322095,322095,152956,161031,322095,25,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MP,00,307,0,10161,10161,NA,NA,NA,NA,NA,NA,NA,MISSING,MISSING,MISSING
2008,MS,01,185959,149818,341389,341389,185959,149818,341389,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MS,02,201606,90364,291970,291970,201606,90364,291970,23,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MS,03,127698,213171,340869,340869,127698,213171,340869,28,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MS,04,216542,73977,290519,290519,216542,73977,290519,15,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,MT,00,155930,308470,480900,480900,155930,308470,480900,56,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,01,192765,81506,274271,274271,192765,81506,274271,23,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,02,199730,93323,298430,298430,199730,93323,298430,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,03,104364,201686,306050,306050,104364,201686,306050,17,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,04,265751,153947,419698,419698,265751,153947,419698,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,05,136103,190820,326923,326923,136103,190820,326923,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,06,108873,221018,329891,329891,108873,221018,329891,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,07,215383,97472,312855,312855,215383,97472,312855,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,08,157185,126634,283819,283819,157185,126634,283819,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,09,138719,241053,386483,386483,138719,241053,386483,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,10,126699,171774,298473,298473,126699,171774,298473,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,11,211112,122087,340716,340716,211112,122087,340716,15,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,12,215908,85814,301722,301722,215908,85814,301722,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NC,13,221379,114383,335762,335762,221379,114383,335762,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,ND,00,194577,119388,313965,313965,194577,119388,313965,53,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NE,01,77897,184923,262820,262820,77897,184923,262820,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NE,02,131901,142473,274374,274374,31901,142473,174374,2,-0.7581443658501452,0,-0.36446602083287777,BAD (>=2%),ok (<0.05%),BAD (>=2%)
2008,NE,03,55087,183117,238204,238204,55087,183117,238204,69,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NH,01,176435,156338,340873,341071,NA,NA,NA,NA,NA,NA,NA,MISSING,MISSING,MISSING
2008,NH,02,188332,138222,333675,333904,NA,NA,NA,NA,NA,NA,NA,MISSING,MISSING,MISSING
2008,NJ,01,206453,74001,285157,285157,206453,74001,285157,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,02,110990,167701,283965,283965,110990,167701,283965,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,03,166390,153122,319512,319512,166390,153122,319512,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,04,100036,202972,306551,306551,100036,202972,306551,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,05,131033,172653,309007,309007,131033,172653,309007,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,06,164077,77469,245077,245077,164077,77469,245077,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,07,124818,148461,295628,295628,124818,148461,302687,5,0,0,0.02387798178792266,ok (<0.05%),ok (<0.05%),BAD (>=2%)
2008,NJ,08,159279,63107,223986,223986,159279,63107,223986,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,09,151182,69503,223885,223885,151182,69503,223885,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,10,169945,0,171793,171793,169945,0,169945,3,0,0,-0.010757132129947087,ok (<0.05%),ok (<0.05%),check (0.5-2%)
2008,NJ,11,113510,189696,306732,306732,113510,189696,306732,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,12,193732,108400,306934,306934,193732,108400,306934,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NJ,13,120382,34735,159753,159753,120382,34735,159753,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NM,01,166271,132485,298756,298756,166271,132485,298756,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NM,02,129572,101980,231552,231552,129572,101980,231552,18,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NM,03,161292,86618,284258,284258,161292,86618,247910,16,0,0,-0.12786975212658921,ok (<0.05%),ok (<0.05%),BAD (>=2%)
2008,NY,01,162083,115545,277628,277641,162083,115545,277628,1,0,0,-4.6823055672613196e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,02,161279,79641,240920,240932,161279,79641,240920,2,0,0,-4.9806584430461705e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,03,97525,172774,270299,270303,97525,172774,270299,2,0,0,-1.4798207937018827e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,04,164028,92242,256270,256271,164028,92242,256270,1,0,0,-3.902119240959765e-6,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,05,112724,43039,158773,158778,112724,43039,158773,2,0,0,-3.1490508760659535e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,06,141180,0,141180,141206,141180,0,141180,1,0,0,-1.8412815319462345e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,07,118459,21477,139936,139941,118459,21477,139936,2,0,0,-3.572934308029813e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,08,160775,39062,199837,199861,160775,39062,199837,2,0,0,-1.200834580033123e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,09,112205,0,120583,120589,112205,0,120583,2,0,0,-4.975578203650416e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,10,155090,9565,164655,164669,155090,9565,164655,1,0,0,-8.501903819176652e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,11,168562,11644,181723,181740,168562,11644,181723,1,0,0,-9.35402222955871e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,12,123053,13748,136801,136809,123053,13748,136801,3,0,0,-5.8475685079198006e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,13,114219,62441,187406,187446,114219,62441,187406,2,0,0,-2.1339479103315087e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,14,183239,43385,229283,229308,183239,43385,229283,2,0,0,-1.0902367121949518e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,15,177151,15676,198676,198691,177151,15676,198676,1,0,0,-7.549410894303215e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,16,127179,4488,131667,131669,127179,4488,131667,1,0,0,-1.518960423486166e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,17,161594,40707,202301,202321,161594,40707,202301,3,0,0,-9.885281310392891e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,18,174791,80498,255289,255311,174791,80498,255289,2,0,0,-8.616941690722296e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,19,164859,116120,280979,280994,164859,116120,280979,5,0,0,-5.33819227456814e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,20,193651,118031,311682,311717,193651,118031,311682,10,0,0,-1.122813321057241e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,21,171286,96599,275850,275872,171286,96599,275850,7,0,0,-7.974712910335228e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,22,168558,85126,253684,253718,168558,85126,253684,8,0,0,-1.3400704719412893e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,23,75871,143029,218900,218925,75871,143029,218900,11,0,0,-1.1419435879867534e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,24,130799,120880,251679,251692,130799,120880,251679,11,0,0,-5.165042989050109e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,25,157375,120217,287075,287099,157375,120217,287075,4,0,0,-8.359485752301471e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,26,109615,148607,270326,270335,109615,148607,270326,7,0,0,-3.329202655963897e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,27,185713,56354,249545,249545,185713,56354,249545,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,28,172655,48690,221345,221378,172655,48690,221345,4,0,0,-1.490663028846588e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,NY,29,140529,135199,275728,275755,140529,135199,275728,8,0,0,-9.791300248408914e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,01,155455,140683,296290,296290,155455,140683,296290,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,02,124213,148671,331624,331624,124213,148671,331624,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,03,115976,200204,316180,316180,115976,200204,316180,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,04,99499,186154,285653,285653,99499,186154,285653,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,05,105840,188905,294745,294745,105840,188905,294745,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,06,176330,92968,283110,283110,176330,92968,283110,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,07,125547,174915,300462,300462,125547,174915,300462,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,08,95510,202063,297573,297573,95510,202063,297573,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,09,222054,76512,298566,298566,222054,76512,298566,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,10,157268,107918,275809,275809,157268,107918,275809,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,11,212667,36708,249542,249542,212667,36708,249542,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,12,152234,197447,360388,360388,152234,197447,360388,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,13,192593,105050,297680,297680,192593,105050,297680,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,14,125214,188488,323213,323213,125214,188488,323213,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,15,139584,137272,303838,303838,139584,137272,303838,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,16,169044,136293,305337,305337,169044,136293,305337,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,17,218896,61216,280112,280112,218896,61216,280112,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OH,18,164187,110031,274218,274218,164187,110031,274218,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OK,01,98890,193404,292294,292294,98890,193404,292294,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OK,02,173757,72815,246572,246572,173757,72815,246572,25,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OK,03,62297,184306,264359,264359,62297,184306,264359,32,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OK,04,79674,180080,272781,272781,79674,180080,272781,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OK,05,88996,171925,260921,260921,88996,171925,260921,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OR,01,237567,58279,328138,332248,237567,0,332248,5,0,-1,0,ok (<0.05%),BAD (>=2%),ok (<0.05%)
2008,OR,02,87649,236560,339694,340379,87649,236560,340379,20,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OR,03,254235,71063,340361,341062,254235,71063,341062,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OR,04,275143,0,331438,334146,275143,0,334146,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,OR,05,181577,128297,333348,334674,181577,128297,334674,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,PA,01,242799,24714,267513,267513,242799,24714,267513,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,PA,02,276870,34466,311336,311336,276870,34466,311336,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2008,PA,03,146846,139757,286603,286603,146846,139757,286603,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
